AppID,Name,Release date,Estimated owners,Price,Supported languages,Metacritic score,User score,Achievements,Publishers,Developers,Categories,Genres,Tags
544750,SOULCALIBUR VI,"Oct 18, 2018",750000,13.49,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Traditional Chinese', 'Spanish - Latin America']",80,0,49,BANDAI NAMCO Entertainment,"BANDAI NAMCO Studios Inc.,Dimps Corporation","Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Partial Controller Support,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play Together",Action,"Fighting,Action,Character Customization,Multiplayer,Fantasy,Swordplay,Arcade,Local Multiplayer,Nudity,Competitive,Singleplayer,3D Fighter,Great Soundtrack,Anime,Female Protagonist,Medieval,Story Rich,Sexual Content,Beat 'em up,RPG"
764790,The Messenger,"Aug 30, 2018",350000,19.99,"['English', 'French', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian']",83,0,48,Devolver Digital,Sabotage,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV","Action,Indie","Retro,Platformer,Pixel Graphics,2D,Metroidvania,Ninja,Great Soundtrack,Indie,Action,2D Platformer,Singleplayer,Funny,Action-Adventure,Difficult,Time Travel,Adventure,Side Scroller,Comedy,Epic,Beautiful"
6310,The Longest Journey,"May 1, 2007",350000,3.99,['English'],91,0,0,Funcom,Funcom,Single-player,"Action,Adventure,RPG","Adventure,Point & Click,Story Rich,Female Protagonist,Classic,Fantasy,Sci-fi,Singleplayer,Puzzle,Cult Classic,Great Soundtrack,1990's,Retro,Funny,Futuristic,Remake,Escape Room,Atmospheric,Comedy,Cyberpunk"
240970,Half Minute Hero: The Second Coming,"Apr 4, 2014",75000,9.99,"['English', 'Japanese']",79,0,32,Marvelous,Opus,"Single-player,Multi-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Steam Leaderboards,Includes level editor","Action,Indie,RPG","RPG,Indie,JRPG,Action,Fast-Paced,Great Soundtrack,Comedy,Pixel Graphics,Retro,Multiplayer,Adventure,Action RPG,2D,Singleplayer"
470780,She Remembered Caterpillars,"Jan 17, 2017",75000,11.99,"['English', 'German', 'French', 'Russian', 'Simplified Chinese', 'Italian', 'Spanish - Spain', 'Portuguese - Brazil']",82,0,13,"Ysbryd Games,WhisperGames",jumpsuit entertainment UG (haftungsbeschränkt),"Single-player,Steam Achievements,Steam Trading Cards",Indie,"Puzzle,Indie,Hand-drawn,Isometric,Cute"
24980,Mass Effect 2 (2010),"Jan 26, 2010",1500000,19.99,"['English', 'French', 'German', 'Czech', 'Hungarian', 'Italian', 'Polish', 'Russian', 'Spanish - Spain']",94,0,0,Electronic Arts,BioWare,Single-player,RPG,"RPG,Sci-fi,Story Rich,Third-Person Shooter,Action,Space,Singleplayer,Great Soundtrack,Choices Matter,Adventure,Cinematic,Romance,Third Person,Character Customization,Shooter,Atmospheric,Female Protagonist,Action RPG,Real-Time with Pause,Classic"
327690,Gigantic,"Jul 19, 2017",1500000,0.0,"['English', 'French', 'German']",76,0,0,Perfect World Entertainment,Motiga Inc.,"Multi-player,Online PvP,Steam Trading Cards,In-App Purchases,Partial Controller Support,Stats","Action,Free to Play,Strategy","Free to Play,Multiplayer,MOBA,Action,Strategy,Third-Person Shooter,PvP,Third Person,Co-op,Fantasy,Shooter,Massively Multiplayer,RPG,FPS,Team-Based,Adventure,Controller,Open World,Anime,Hero Shooter"
783210,Aggressors: Ancient Rome,"Aug 30, 2018",10000,29.99,"['English', 'Spanish - Spain']",76,0,103,Slitherine Ltd.,Kubat Software,"Single-player,Steam Achievements,Steam Workshop,Includes level editor",Strategy,"Strategy,Historical,4X,Rome,Military,Grand Strategy,Tactical,Replay Value,Turn-Based Tactics,Turn-Based Combat,Turn-Based Strategy,Turn-Based,Moddable,Realistic,Difficult,War,Building,Procedural Generation,Education,Simulation"
866190,Irony Curtain: From Matryoshka with Love,"May 16, 2019",10000,19.99,"['English', 'German', 'Polish']",81,0,42,Artifex Mundi,Artifex Mundi,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV","Adventure,Indie","Adventure,Indie,Point & Click,Satire,Funny,Singleplayer,Political,Cold War,2D,Alternate History,Colorful,Parody,Great Soundtrack,Puzzle,Story Rich,Comedy"
211740,Thief™ II: The Metal Age,"May 22, 2012",750000,6.99,['English'],87,0,0,Square Enix,Looking Glass Studios,Single-player,"Action,Simulation","Stealth,Classic,Steampunk,Atmospheric,First-Person,Immersive Sim,Action,Singleplayer,Story Rich,Fantasy,Immersive,Dark Fantasy,Dark,Cult Classic,Adventure,Medieval,Sequel,FPS,Horror,Great Soundtrack"
212680,FTL: Faster Than Light,"Sep 14, 2012",3500000,2.49,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Japanese']",84,0,51,Subset Games,Subset Games,"Single-player,Steam Achievements,Steam Trading Cards,Remote Play on Phone,Remote Play on Tablet","Indie,Simulation,Strategy","Rogue-like,Space,Strategy,Sci-fi,Indie,Singleplayer,Perma Death,Difficult,Replay Value,Real-Time with Pause,Great Soundtrack,2D,Simulation,Rogue-lite,Survival,Adventure,Pixel Graphics,RPG,Atmospheric,Addictive"
1025440,Fantasy General II,"Sep 5, 2019",35000,39.99,"['English', 'German', 'Spanish - Spain', 'Simplified Chinese', 'French', 'Russian']",80,0,77,Slitherine Ltd.,Owned by Gravity,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Steam Trading Cards,Steam Cloud,Includes level editor",Strategy,"Strategy,Turn-Based Strategy,Fantasy,Turn-Based,Turn-Based Tactics,Tactical,Turn-Based Combat,Singleplayer,Wargame,4X,Grand Strategy,Hex Grid,Dark Fantasy,Military,Multiplayer,Replay Value,War,Great Soundtrack,Resource Management,Management"
1238020,Mass Effect™ 3 N7 Digital Deluxe Edition (2012),"Jun 11, 2020",750000,29.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Russian']",89,0,68,Electronic Arts,BioWare,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements","Action,RPG,Strategy","Sci-fi,Action,Choices Matter,Third-Person Shooter,Singleplayer,Space,Story Rich,Action RPG,Shooter,Third Person,Strategy,Character Customization,RPG,Cinematic,Multiplayer,Online Co-Op,Co-op,Real-Time with Pause,Violent,Romance"
700160,Semblance,"Jul 24, 2018",10000,9.99,"['English', 'French', 'German', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",79,0,14,Good Shepherd Entertainment,Nyamakop,"Single-player,Steam Achievements,Full controller support","Action,Adventure,Casual,Indie","Indie,Casual,Action,2D,Platformer,Puzzle-Platformer,Adventure,Puzzle,Side Scroller,Colorful,Cute,Family Friendly,Minimalist,Great Soundtrack,Relaxing,Fantasy,Atmospheric,Mystery,Nonlinear,Multiple Endings"
985950,Operencia: The Stolen Sun,"Mar 31, 2020",35000,29.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Hungarian', 'Japanese', 'Polish', 'Russian', 'Turkish']",76,0,47,Zen Studios,Zen Studios,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Remote Play on TV","Action,Adventure,Indie,RPG","Indie,RPG,Dungeon Crawler,Party-Based RPG,VR,Turn-Based Combat,Turn-Based,Fantasy,CRPG,Action RPG,Puzzle,Atmospheric,Singleplayer,Mythology,Grid-Based Movement,Adventure,Exploration,First-Person,Action,Story Rich"
115110,Stacking,"Mar 6, 2012",350000,9.99,"['English', 'German', 'French', 'Italian', 'Spanish - Spain']",80,0,21,Double Fine Productions,Double Fine Productions,"Single-player,Partial Controller Support","Adventure,Indie","Adventure,Puzzle,Indie,Comedy,Singleplayer,Third Person,Short,Exploration,Casual,Family Friendly,Funny,Cute,Steampunk,Atmospheric,Beautiful"
622220,Fate/EXTELLA LINK,"Mar 19, 2019",150000,49.99,"['English', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese']",79,0,44,"XSEED Games,Marvelous USA, Inc.,Marvelous",Marvelous Inc.,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud",Action,"Anime,Action,Hack and Slash,RPG,Musou,Multiplayer,Visual Novel,Story Rich,JRPG,Singleplayer,Sexual Content,Fantasy,Nudity,Adventure,Beat 'em up,Female Protagonist"
578620,GORN,"Jul 18, 2019",350000,19.99,['English'],85,0,0,Devolver Digital,Free Lives,"Single-player,SteamVR Collectibles","Action,Indie","VR,Action,3D Fighter,Violent,Indie,Gore,Funny,Fighting,Blood,First-Person,Early Access,Singleplayer,Local Multiplayer,Swordplay,Medieval,Asymmetric VR,Nudity,Moddable,VR Only"
1283410,Tails of Iron,"Sep 17, 2021",150000,24.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Simplified Chinese', 'Russian', 'Japanese', 'Korean']",81,0,30,"United Label,CI Games",Odd Bug Studio,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud","Action,Adventure,Indie","Action RPG,Adventure,Souls-like,Action-Adventure,Story Rich,Combat,2D,Difficult,Narration,RPG,Action,Fantasy,Atmospheric,Singleplayer,Dark Fantasy,Character Customization,Medieval,2.5D,Swordplay,Inventory Management"
760060,Mutant Year Zero: Road to Eden,"Dec 4, 2018",750000,13.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",78,0,54,Funcom,The Bearded Ladies,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Tablet,Remote Play on TV","RPG,Strategy","Strategy,RPG,Post-apocalyptic,Turn-Based Combat,Turn-Based Tactics,Tactical,Turn-Based,Adventure,Stealth,Singleplayer,Turn-Based Strategy,Atmospheric,Action,Survival,Dark Fantasy,Difficult,Funny,Horror,Exploration,Fantasy"
271240,Offworld Trading Company,"Apr 28, 2016",350000,11.99,"['English', 'French', 'German', 'Spanish - Spain', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",78,0,255,Stardock Entertainment,Mohawk Games,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Workshop,Partial Controller Support,Steam Cloud,Stats,Includes level editor","Indie,Simulation,Strategy","Simulation,Sci-fi,Multiplayer,Resource Management,Singleplayer,Management,Sandbox,Strategy,Building,Co-op,Economy,Futuristic,Base-Building,RTS,City Builder,Space,Online Co-Op,Colony Sim,Survival,Moddable"
223220,Giana Sisters: Twisted Dreams,"Oct 22, 2012",350000,14.99,"['English', 'German', 'French', 'Italian', 'Spanish - Spain', 'Japanese', 'Russian']",77,0,25,"HandyGames,Black Forest Games",Black Forest Games,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together","Action,Indie","Side Scroller,Difficult,Platformer,Arcade,Female Protagonist,2.5D,2D,Controller,Action,Anime,Fantasy,Adventure,Local Co-Op,Retro,Local Multiplayer,Multiplayer,Singleplayer,Indie,Kickstarter,Great Soundtrack"
32360,The Secret of Monkey Island: Special Edition,"Jul 15, 2009",750000,9.99,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",86,0,0,"LucasArts,Lucasfilm,Disney",LucasArts,"Single-player,Full controller support,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV",Adventure,"Point & Click,Adventure,Comedy,Classic,Pirates,Remake,Funny,Singleplayer,Puzzle,1990's,2D,Great Soundtrack,Story Rich,Retro,Cult Classic,Nostalgia,Pixel Graphics,Escape Room,Atmospheric"
519860,DUSK,"Dec 10, 2018",1500000,19.99,"['English', 'Simplified Chinese', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese', 'Portuguese - Brazil', 'Russian', 'Spanish - Latin America', 'Traditional Chinese', 'Turkish', 'Ukrainian']",88,0,30,New Blood Interactive,David Szymanski,"Single-player,Multi-player,PvP,Online PvP,LAN PvP,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Includes level editor","Action,Indie","FPS,Retro,Shooter,Fast-Paced,Horror,Old School,First-Person,Lovecraftian,Great Soundtrack,1990's,Action,Dark Humor,Classic,Singleplayer,Atmospheric,Arena Shooter,Level Editor,Blood,PvP,Bullet Time"
414340,Hellblade: Senua's Sacrifice,"Aug 7, 2017",1500000,29.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Danish', 'Dutch', 'Finnish', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Swedish', 'Traditional Chinese', 'Turkish']",83,0,14,Ninja Theory,Ninja Theory,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV","Action,Adventure,Indie","Atmospheric,Psychological,Story Rich,Female Protagonist,Mythology,Singleplayer,Dark,Adventure,Third Person,Horror,Dark Fantasy,Action,Violent,Indie,Walking Simulator,Hack and Slash,Action-Adventure,Fantasy,Realistic,Blood"
493200,RiME,"May 26, 2017",350000,29.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Russian']",78,0,31,"Grey Box,Six Foot","Tequila Works,QLOC","Single-player,Steam Achievements,Full controller support,Steam Cloud",Adventure,"Adventure,Puzzle,Exploration,Atmospheric,Great Soundtrack,Singleplayer,Colorful,Fantasy,Indie,Relaxing,3D Platformer,Open World,Story Rich,Action,Walking Simulator,Third Person,Family Friendly,Platformer,Casual,Controller"
39200,Dungeon Siege II,"Aug 16, 2005",750000,6.99,"['English', 'French', 'German', 'Italian', 'Japanese', 'Spanish - Spain']",80,0,0,Square Enix,Gas Powered Games,Single-player,RPG,"RPG,Fantasy,Action RPG,Hack and Slash,Singleplayer,Adventure,Classic,Party-Based RPG,Action,Co-op,Isometric,Real-Time with Pause,Dungeon Crawler,Multiplayer,Loot"
413410,Danganronpa: Trigger Happy Havoc,"Feb 18, 2016",750000,19.99,"['English', 'Japanese', 'Traditional Chinese']",82,0,38,"Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.,Abstraction Games","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet",Adventure,"Anime,Visual Novel,Mystery,Detective,Story Rich,Great Soundtrack,Singleplayer,Psychological Horror,Adventure,Horror,Dark Comedy,Puzzle,Dark Humor,Point & Click,Funny,Comedy,Exploration,Survival,Action,Memes"
636450,Rez Infinite,"Aug 9, 2017",35000,24.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']",89,0,20,Enhance,"Monstars Inc.,Resonair","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,SteamVR Collectibles,Steam Cloud,Steam Leaderboards,Remote Play on TV","Action,Casual,Indie","Action,Casual,Indie,Great Soundtrack,On-Rails Shooter,Music,VR,Psychedelic,Rhythm,Classic,Sci-fi,Cult Classic,Atmospheric,Singleplayer"
214950,Total War™: ROME II - Emperor Edition,"Sep 2, 2013",3500000,59.99,"['English', 'German', 'French', 'Italian', 'Spanish - Spain', 'Russian', 'Polish', 'Czech', 'Turkish']",76,0,188,SEGA,CREATIVE ASSEMBLY,"Single-player,Multi-player,PvP,Online PvP,LAN PvP,Co-op,Online Co-op,LAN Co-op,Steam Trading Cards,Steam Cloud",Strategy,"Strategy,Turn-Based Strategy,Historical,Grand Strategy,Rome,Tactical,Multiplayer,War,Real Time Tactics,RTS,Turn-Based,Singleplayer,Online Co-Op,Turn-Based Tactics,Simulation,Co-op,Moddable,Action,Atmospheric,Education"
358930,Star Control III,"Oct 19, 2017",150000,3.99,['English'],89,0,0,Stardock Entertainment,Legend Entertainment,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Cloud,Remote Play Together","Action,Adventure,Indie,Strategy","Third-Person Shooter,PvP,PvE,Action RPG,Action-Adventure,Third Person,3D,Vehicular Combat,FMV,Story Rich,Exploration,Action,Space,Sci-fi,Building,Adventure,Retro,Futuristic,Combat,Singleplayer"
243200,The Dark Eye: Memoria,"Aug 29, 2013",350000,1.99,"['English', 'German', 'Russian']",79,0,31,Daedalic Entertainment,Daedalic Entertainment,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Adventure,Indie","Adventure,Point & Click,Puzzle,Story Rich,Singleplayer,2D,Classic,Fantasy,Retro,1990's,Indie,Atmospheric,Hand-drawn,Female Protagonist,Escape Room"
794960,The Sojourn,"Sep 29, 2020",10000,24.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",78,0,16,Iceberg Interactive,Shifting Tides,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Adventure,Indie","Puzzle,Atmospheric,First-Person,Adventure,Indie,Stylized,Relaxing,Singleplayer,Colorful,Mystery,Surreal,3D,Philosophical,Dark,Family Friendly,Puzzle-Platformer,Walking Simulator,Exploration,Great Soundtrack,Story Rich"
544610,Battlestar Galactica Deadlock,"Aug 31, 2017",150000,39.99,"['English', 'French', 'German', 'Spanish - Spain', 'Russian']",77,0,26,Slitherine Ltd.,Black Lab Games,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud",Strategy,"Strategy,Space,Sci-fi,Turn-Based,Turn-Based Tactics,Turn-Based Strategy,Singleplayer,War,Simulation,Multiplayer,Turn-Based Combat,Tactical,Replay Value,Atmospheric,Great Soundtrack,4X,Co-op,Action,Adventure,Controller"
286000,Tooth and Tail,"Sep 12, 2017",350000,19.99,"['English', 'Korean', 'Simplified Chinese', 'Italian', 'Spanish - Spain', 'Traditional Chinese', 'German', 'Portuguese - Brazil', 'Russian', 'Turkish', 'French', 'Dutch', 'Ukrainian']",80,0,38,Pocketwatch Games,Pocketwatch Games,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Leaderboards,Includes level editor,Remote Play on TV,Remote Play Together","Action,Casual,Indie,Strategy","Strategy,RTS,Pixel Graphics,Indie,Multiplayer,Action,Casual,2D,Great Soundtrack,Competitive,Controller,Singleplayer,Split Screen,Local Co-Op,Isometric,Local Multiplayer,Story Rich,Procedural Generation,Co-op,4 Player Local"
63209,Monday Night Combat,"Jan 24, 2011",10000,4.99,"['English', 'French', 'German', 'Italian', 'Japanese', 'Korean', 'Spanish - Spain', 'Traditional Chinese']",82,0,51,Uber Entertainment,Uber Entertainment,"Single-player,Multi-player,Co-op,Steam Achievements,Partial Controller Support,Valve Anti-Cheat enabled,Stats,Steam Leaderboards","Action,Strategy,Indie,Sports","Action,Indie,MOBA,Sports,Third-Person Shooter,Strategy,Multiplayer,Arena Shooter,Comedy,Tower Defense,Co-op,Cartoon"
31820,Nancy Drew®: The Haunted Carousel,"Oct 10, 2009",35000,6.99,['English'],85,0,0,HeR Interactive,HeR Interactive,Single-player,Adventure,"Adventure,Point & Click,Puzzle,Female Protagonist,Detective,Great Soundtrack,Mouse only,Classic,Retro,Drama,2.5D,Funny,Story Rich,Casual,Atmospheric,Exploration,2D,Family Friendly,Based On A Novel,Remake"
237350,Frozen Cortex,"Feb 19, 2015",35000,24.99,['English'],79,0,13,Mode 7,Mode 7,"Single-player,Multi-player,Cross-Platform Multiplayer,Steam Achievements,Full controller support","Indie,Sports,Strategy","Sports,Strategy,Tactical,Indie,Turn-Based,Turn-Based Strategy,Multiplayer,Singleplayer,Great Soundtrack,Sci-fi,Robots,Football"
